CRO,croatia (CRO),1187,5,DF,Martin Erlić,24/01/1998,24,4,0, Sassuolo,Serie A,Italy
CRO,croatia (CRO),1188,6,DF,Dejan Lovren,05/07/1989,33,72,5, Zenit Saint Petersburg,Premier League - Russia,Russia
CRO,croatia (CRO),1189,7,MF,Lovro Majer,17/01/1998,24,11,3, Rennes,Ligue 1,France
CRO,croatia (CRO),1190,8,MF,Mateo Kovačić,06/05/1994,28,84,3, Chelsea,Premier League,England
CRO,croatia (CRO),1191,9,FW,Andrej Kramarić,19/06/1991,31,74,20, 1899 Hoffenheim,Bundesliga,Germany
CRO,croatia (CRO),1192,10,MF,Luka Modrić ,09/09/1985,37,155,23, Real Madrid,La Liga,Spain
CRO,croatia (CRO),1193,11,MF,Marcelo Brozović,16/11/1992,30,77,7, Internazionale,Serie A,Italy
CRO,croatia (CRO),1194,12,GK,Ivo Grbić,18/01/1996,26,2,0, Atlético Madrid,La Liga,Spain
CRO,croatia (CRO),1195,13,MF,Nikola Vlašić,04/10/1997,25,42,7, Torino,Serie A,Italy
CRO,croatia (CRO),1196,14,FW,Marko Livaja,26/08/1993,29,14,3, Hajduk Split,HNL,Croatia
CRO,croatia (CRO),1197,15,MF,Mario Pašalić,09/02/1995,27,43,7, Atalanta,Serie A,Italy
CRO,croatia (CRO),1198,16,FW,Bruno Petković,16/09/1994,28,23,6, Dinamo Zagreb,HNL,Croatia
CRO,croatia (CRO),1199,17,FW,Ante Budimir,22/07/1991,31,15,1, Osasuna,La Liga,Spain
CRO,croatia (CRO),1200,18,FW,Mislav Oršić,29/12/1992,29,21,1, Dinamo Zagreb,HNL,Croatia
CRO,croatia (CRO),1201,19,DF,Borna Sosa,21/01/1998,24,8,1, VfB Stuttgart,Bundesliga,Germany
CRO,croatia (CRO),1202,20,DF,Joško Gvardiol,23/01/2002,20,12,1, RB Leipzig,Bundesliga,Germany
CRO,croatia (CRO),1203,21,DF,Domagoj Vida,29/04/1989,33,100,4, AEK Athens,Super League 1,Greece
CRO,croatia (CRO),1204,22,DF,Josip Juranović,16/08/1995,27,21,0, Celtic,Premiership,Scotland
CRO,croatia (CRO),1205,23,GK,Ivica Ivušić,01/02/1995,27,5,0, Osijek,HNL,Croatia
CRO,croatia (CRO),1206,24,DF,Josip Šutalo,28/02/2000,22,3,0, Dinamo Zagreb,HNL,Croatia
CRO,croatia (CRO),1207,25,MF,Luka Sučić,08/09/2002,20,4,0, Red Bull Salzburg,Bundesliga - Austria,Austria
CRO,croatia (CRO),1208,26,MF,Kristijan Jakić,14/05/1997,25,4,0, Eintracht Frankfurt,Bundesliga,Germany
DEN,denmark (DEN),1209,1,GK,Kasper Schmeichel,05/11/1986,36,86,0, Nice,Ligue 1,France
DEN,denmark (DEN),1210,2,DF,Joachim Andersen,31/05/1996,26,19,0, Crystal Palace,Premier League,England
DEN,denmark (DEN),1211,3,DF,Victor Nelsson,14/10/1998,24,7,0, Galatasaray,Super Lig,Turkey
DEN,denmark (DEN),1212,4,DF,Simon Kjær ,26/03/1989,33,121,5, Milan,Serie A,Italy
DEN,denmark (DEN),1213,5,DF,Joakim Mæhle,20/05/1997,25,31,9, Atalanta,Serie A,Italy
DEN,denmark (DEN),1214,6,DF,Andreas Christensen,10/04/1996,26,58,2, Barcelona,La Liga,Spain
DEN,denmark (DEN),1215,7,MF,Mathias Jensen,01/01/1996,26,20,1, Brentford,Premier League,England
DEN,denmark (DEN),1216,8,MF,Thomas Delaney,03/09/1991,31,71,7, Sevilla,La Liga,Spain
